,ID_analyze,ID_traj,method,MLE,LMLE,L0,N,s,h,u,v,freq_ini,x0,x1,xf,y0,y1,yf,traj_freq,traj_times,traj_emis,traj_ssize
90,0,90,spikedbeta-cunif,0.06,-29.425462769811435,-30.098937674159938,100,0.0,0.5,0.0,0.0,0.5,0.5,0.59,1.0,0.5,0.6,1.0,[0.5  0.59 0.61 0.53 0.67 0.65 0.68 0.8  0.97 1.  ],[ 0 10 20 30 40 50 60 70 80 90],[15 18 24 17 23 12 21 22 29 30],[30 30 30 30 30 30 30 30 30 30]
91,0,91,spikedbeta-cunif,0.51,-6.666592684719765,-10.723952419857568,100,0.0,0.5,0.0,0.0,0.5,0.5,0.74,1.0,0.5,0.8,1.0,[0.5  0.74 1.   1.   1.   1.   1.   1.   1.   1.  ],[ 0 10 20 30 40 50 60 70 80 90],[15 24 30 30 30 30 30 30 30 30],[30 30 30 30 30 30 30 30 30 30]
92,0,92,spikedbeta-cunif,-0.15000000000000002,-13.955781721913237,-16.090232566694816,100,0.0,0.5,0.0,0.0,0.5,0.5,0.54,0.0,0.5666666666666667,0.5333333333333333,0.0,[0.5  0.54 0.31 0.38 0.03 0.   0.   0.   0.   0.  ],[ 0 10 20 30 40 50 60 70 80 90],[17 16  6  5  1  0  0  0  0  0],[30 30 30 30 30 30 30 30 30 30]
93,0,93,spikedbeta-cunif,-0.030000000000000027,-31.165673862267724,-31.286523700939473,100,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.37,0.6333333333333333,0.5666666666666667,0.4,[0.5  0.5  0.22 0.09 0.23 0.22 0.15 0.29 0.49 0.37],[ 0 10 20 30 40 50 60 70 80 90],[19 17  9  3  3  6  3 14  9 12],[30 30 30 30 30 30 30 30 30 30]
94,0,94,spikedbeta-cunif,-0.13,-14.405087441356546,-15.8868796974912,100,0.0,0.5,0.0,0.0,0.5,0.5,0.32,0.0,0.5,0.3,0.0,[0.5  0.32 0.17 0.11 0.03 0.   0.   0.   0.   0.  ],[ 0 10 20 30 40 50 60 70 80 90],[15  9  5  7  2  0  0  0  0  0],[30 30 30 30 30 30 30 30 30 30]
95,0,95,spikedbeta-cunif,0.06,-23.536451423321495,-24.136246281062327,100,0.0,0.5,0.0,0.0,0.5,0.5,0.62,1.0,0.6,0.5,1.0,[0.5  0.62 0.63 0.76 0.74 0.76 0.88 0.95 1.   1.  ],[ 0 10 20 30 40 50 60 70 80 90],[18 15 17 22 21 19 26 28 30 30],[30 30 30 30 30 30 30 30 30 30]
96,0,96,spikedbeta-cunif,-0.08999999999999997,-22.38284946717984,-23.646316617378147,100,0.0,0.5,0.0,0.0,0.5,0.5,0.28,0.0,0.6333333333333333,0.26666666666666666,0.0,[0.5  0.28 0.19 0.43 0.38 0.28 0.03 0.   0.   0.  ],[ 0 10 20 30 40 50 60 70 80 90],[19  8  9 12 13  9  2  0  0  0],[30 30 30 30 30 30 30 30 30 30]
97,0,97,spikedbeta-cunif,0.09,-23.995322357856903,-25.005107373897246,100,0.0,0.5,0.0,0.0,0.5,0.5,0.73,1.0,0.5666666666666667,0.6333333333333333,1.0,[0.5  0.73 0.72 0.79 0.67 0.95 0.94 1.   1.   1.  ],[ 0 10 20 30 40 50 60 70 80 90],[17 19 22 24 15 30 28 30 30 30],[30 30 30 30 30 30 30 30 30 30]
98,0,98,spikedbeta-cunif,-0.030000000000000027,-30.619836485672955,-30.826434307194884,100,0.0,0.5,0.0,0.0,0.5,0.5,0.6,0.23,0.6,0.5,0.3,[0.5  0.6  0.65 0.73 0.7  0.81 0.71 0.41 0.36 0.23],[ 0 10 20 30 40 50 60 70 80 90],[18 15 20 25 25 24 24 11 12  9],[30 30 30 30 30 30 30 30 30 30]
99,0,99,spikedbeta-cunif,0.0,-31.709070418835996,-31.709070418835996,100,0.0,0.5,0.0,0.0,0.5,0.5,0.44,0.52,0.5333333333333333,0.4666666666666667,0.5666666666666667,[0.5  0.44 0.35 0.61 0.61 0.76 0.75 0.6  0.38 0.52],[ 0 10 20 30 40 50 60 70 80 90],[16 14  6 17 19 24 22 19 13 17],[30 30 30 30 30 30 30 30 30 30]
